gameCounter,turnCounter,optimisationTechnique,objectiveFunction,score,computationTime
1,1,ILP,ttc,0.0,294
1,1,ILP,ttv,0.0,209
1,2,ILP,ttc,4.0,237
1,2,ILP,ttv,9.0,213
1,3,ILP,ttc,4.0,252
1,3,ILP,ttv,2.0,223
1,4,ILP,ttc,0.0,229
1,4,ILP,ttv,0.0,216
1,5,ILP,ttc,3.0,199
1,5,ILP,ttv,21.0,199
1,6,ILP,ttc,0.0,187
1,6,ILP,ttv,0.0,217
1,7,ILP,ttc,0.0,188
1,7,ILP,ttv,0.0,215
1,8,ILP,ttc,0.0,192
1,8,ILP,ttv,0.0,207
1,9,ILP,ttc,3.0,201
1,9,ILP,ttv,0.0,279
1,10,ILP,ttc,0.0,219
1,10,ILP,ttv,0.0,197
1,11,ILP,ttc,0.0,215
1,11,ILP,ttv,0.0,217
1,12,ILP,ttc,0.0,205
1,12,ILP,ttv,40.0,217
1,13,ILP,ttc,0.0,210
1,13,ILP,ttv,0.0,205
1,14,ILP,ttc,0.0,209
1,14,ILP,ttv,9.0,210
1,15,ILP,ttc,3.0,221
1,15,ILP,ttv,0.0,223
1,16,ILP,ttc,0.0,207
1,16,ILP,ttv,23.0,239
1,17,ILP,ttc,1.0,254
1,17,ILP,ttv,0.0,234
1,18,ILP,ttc,0.0,211
1,18,ILP,ttv,13.0,231
1,19,ILP,ttc,2.0,235
1,19,ILP,ttv,0.0,240
1,20,ILP,ttc,0.0,202
1,20,ILP,ttv,0.0,212
1,21,ILP,ttc,3.0,211
1,21,ILP,ttv,4.0,201
1,22,ILP,ttc,0.0,241
1,22,ILP,ttv,0.0,212
1,23,ILP,ttc,2.0,204
1,23,ILP,ttv,58.0,463
1,24,ILP,ttc,0.0,192
1,24,ILP,ttv,0.0,210
1,25,ILP,ttc,1.0,201
1,25,ILP,ttv,0.0,231
1,26,ILP,ttc,0.0,212
1,26,ILP,ttv,6.0,199
1,27,ILP,ttc,2.0,199
1,27,ILP,ttv,0.0,231
1,28,ILP,ttc,0.0,202
1,28,ILP,ttv,18.0,228
1,29,ILP,ttc,0.0,188
1,29,ILP,ttv,0.0,222
1,30,ILP,ttc,0.0,224
1,30,ILP,ttv,9.0,212
1,31,ILP,ttc,2.0,199
1,31,ILP,ttv,0.0,210
1,32,ILP,ttc,0.0,202
1,32,ILP,ttv,7.0,207
1,33,ILP,ttc,2.0,224
1,33,ILP,ttv,5.0,239
1,34,ILP,ttc,0.0,222
1,34,ILP,ttv,0.0,239
1,35,ILP,ttc,1.0,220
1,35,ILP,ttv,3.0,213
1,36,ILP,ttc,1.0,209
1,36,ILP,ttv,0.0,231
1,37,ILP,ttc,0.0,218
1,37,ILP,ttv,0.0,232
1,38,ILP,ttc,1.0,226
1,38,ILP,ttv,32.0,264
2,1,ILP,ttc,0.0,219
2,1,ILP,ttv,9.0,207
2,2,ILP,ttc,3.0,191
2,2,ILP,ttv,7.0,209
2,3,ILP,ttc,0.0,207
2,3,ILP,ttv,0.0,214
2,4,ILP,ttc,0.0,187
2,4,ILP,ttv,0.0,198
2,5,ILP,ttc,0.0,208
2,5,ILP,ttv,8.0,217
2,6,ILP,ttc,0.0,219
2,6,ILP,ttv,0.0,193
2,7,ILP,ttc,0.0,207
2,7,ILP,ttv,0.0,186
2,8,ILP,ttc,3.0,196
2,8,ILP,ttv,16.0,190
2,9,ILP,ttc,3.0,207
2,9,ILP,ttv,0.0,201
2,10,ILP,ttc,0.0,267
2,10,ILP,ttv,0.0,206
2,11,ILP,ttc,3.0,197
2,11,ILP,ttv,8.0,218
2,12,ILP,ttc,0.0,197
2,12,ILP,ttv,0.0,235
2,13,ILP,ttc,0.0,193
2,13,ILP,ttv,0.0,204
2,14,ILP,ttc,3.0,197
2,14,ILP,ttv,30.0,208
2,15,ILP,ttc,1.0,201
2,15,ILP,ttv,0.0,232
2,16,ILP,ttc,0.0,196
2,16,ILP,ttv,42.0,217
2,17,ILP,ttc,2.0,214
2,17,ILP,ttv,0.0,215
2,18,ILP,ttc,0.0,201
2,18,ILP,ttv,0.0,199
2,19,ILP,ttc,1.0,211
2,19,ILP,ttv,6.0,195
2,20,ILP,ttc,0.0,236
2,20,ILP,ttv,0.0,234
2,21,ILP,ttc,1.0,200
2,21,ILP,ttv,6.0,222
2,22,ILP,ttc,1.0,241
2,22,ILP,ttv,0.0,212
2,23,ILP,ttc,0.0,242
2,23,ILP,ttv,0.0,205
2,24,ILP,ttc,0.0,202
2,24,ILP,ttv,0.0,214
2,25,ILP,ttc,3.0,236
2,25,ILP,ttv,36.0,201
2,26,ILP,ttc,1.0,218
2,26,ILP,ttv,0.0,219
2,27,ILP,ttc,0.0,212
2,27,ILP,ttv,0.0,210
2,28,ILP,ttc,0.0,255
2,28,ILP,ttv,0.0,208
2,29,ILP,ttc,0.0,204
2,29,ILP,ttv,0.0,235
2,30,ILP,ttc,3.0,223
2,30,ILP,ttv,1.0,223
2,31,ILP,ttc,0.0,202
2,31,ILP,ttv,0.0,217
2,32,ILP,ttc,0.0,214
2,32,ILP,ttv,20.0,238
2,33,ILP,ttc,1.0,210
2,33,ILP,ttv,24.0,215
2,34,ILP,ttc,0.0,232
2,34,ILP,ttv,0.0,222
2,35,ILP,ttc,1.0,212
2,35,ILP,ttv,56.0,865
2,36,ILP,ttc,0.0,226
2,36,ILP,ttv,0.0,211
2,37,ILP,ttc,3.0,224
2,37,ILP,ttv,9.0,253
2,38,ILP,ttc,0.0,249
2,38,ILP,ttv,0.0,251
2,39,ILP,ttc,2.0,346
2,39,ILP,ttv,2.0,274
2,40,ILP,ttc,0.0,255
2,40,ILP,ttv,0.0,259
2,41,ILP,ttc,2.0,3909
3,1,ILP,ttc,3.0,229
3,1,ILP,ttv,30.0,206
3,2,ILP,ttc,1.0,195
3,2,ILP,ttv,0.0,216
3,3,ILP,ttc,0.0,197
3,3,ILP,ttv,0.0,223
3,4,ILP,ttc,0.0,187
3,4,ILP,ttv,0.0,193
3,5,ILP,ttc,0.0,190
3,5,ILP,ttv,0.0,197
3,6,ILP,ttc,3.0,198
3,6,ILP,ttv,27.0,202
3,7,ILP,ttc,1.0,201
3,7,ILP,ttv,7.0,203
3,8,ILP,ttc,0.0,222
3,8,ILP,ttv,0.0,219
3,9,ILP,ttc,0.0,241
3,9,ILP,ttv,0.0,205
3,10,ILP,ttc,3.0,198
3,10,ILP,ttv,0.0,197
3,11,ILP,ttc,0.0,192
3,11,ILP,ttv,0.0,202
3,12,ILP,ttc,0.0,187
3,12,ILP,ttv,0.0,199
3,13,ILP,ttc,1.0,217
3,13,ILP,ttv,20.0,216
3,14,ILP,ttc,1.0,211
3,14,ILP,ttv,0.0,219
3,15,ILP,ttc,0.0,213
3,15,ILP,ttv,28.0,207
3,16,ILP,ttc,2.0,228
3,16,ILP,ttv,11.0,298
3,17,ILP,ttc,0.0,206
3,17,ILP,ttv,0.0,369
3,18,ILP,ttc,1.0,253
3,18,ILP,ttv,0.0,311
3,19,ILP,ttc,0.0,248
3,19,ILP,ttv,0.0,254
3,20,ILP,ttc,0.0,231
3,20,ILP,ttv,0.0,224
3,21,ILP,ttc,0.0,213
3,21,ILP,ttv,7.0,211
3,22,ILP,ttc,0.0,204
3,22,ILP,ttv,0.0,247
3,23,ILP,ttc,0.0,201
3,23,ILP,ttv,6.0,216
3,24,ILP,ttc,1.0,206
3,24,ILP,ttv,8.0,219
3,25,ILP,ttc,0.0,199
3,25,ILP,ttv,0.0,211
3,26,ILP,ttc,1.0,192
3,26,ILP,ttv,0.0,200
3,27,ILP,ttc,0.0,199
3,27,ILP,ttv,0.0,220
3,28,ILP,ttc,1.0,199
3,28,ILP,ttv,0.0,213
3,29,ILP,ttc,0.0,199
3,29,ILP,ttv,0.0,213
3,30,ILP,ttc,1.0,199
3,30,ILP,ttv,4.0,212
3,31,ILP,ttc,0.0,214
3,31,ILP,ttv,0.0,242
3,32,ILP,ttc,0.0,202
3,32,ILP,ttv,0.0,207
3,33,ILP,ttc,1.0,203
3,33,ILP,ttv,58.0,210
3,34,ILP,ttc,2.0,210
3,34,ILP,ttv,13.0,245
3,35,ILP,ttc,0.0,205
3,35,ILP,ttv,0.0,209
3,36,ILP,ttc,0.0,203
3,36,ILP,ttv,13.0,211
3,37,ILP,ttc,4.0,213
3,37,ILP,ttv,0.0,213
3,38,ILP,ttc,0.0,215
3,38,ILP,ttv,3.0,256
3,39,ILP,ttc,3.0,206
3,39,ILP,ttv,12.0,222
3,40,ILP,ttc,0.0,209
3,40,ILP,ttv,0.0,212
3,41,ILP,ttc,0.0,219
3,41,ILP,ttv,12.0,223
3,42,ILP,ttc,2.0,251
3,42,ILP,ttv,0.0,240
3,43,ILP,ttc,0.0,232
3,43,ILP,ttv,0.0,233
3,44,ILP,ttc,1.0,225
3,44,ILP,ttv,6.0,280
3,45,ILP,ttc,3.0,263
3,45,ILP,ttv,0.0,256
3,46,ILP,ttc,0.0,257
3,46,ILP,ttv,7.0,252
3,47,ILP,ttc,2.0,250
3,47,ILP,ttv,0.0,268
3,48,ILP,ttc,0.0,249
3,48,ILP,ttv,5.0,241
3,49,ILP,ttc,2.0,275
3,49,ILP,ttv,11.0,266
3,50,ILP,ttc,0.0,266
3,50,ILP,ttv,0.0,250
3,51,ILP,ttc,1.0,283
3,51,ILP,ttv,4.0,270
3,52,ILP,ttc,0.0,251
3,52,ILP,ttv,0.0,254
3,53,ILP,ttc,1.0,261
3,53,ILP,ttv,5.0,267
4,1,ILP,ttc,0.0,189
4,1,ILP,ttv,0.0,219
4,2,ILP,ttc,3.0,187
4,2,ILP,ttv,4.0,205
4,3,ILP,ttc,2.0,183
4,3,ILP,ttv,5.0,208
4,4,ILP,ttc,0.0,193
4,4,ILP,ttv,0.0,196
4,5,ILP,ttc,2.0,186
4,5,ILP,ttv,1.0,197
4,6,ILP,ttc,1.0,214
4,6,ILP,ttv,1.0,209
4,7,ILP,ttc,0.0,200
4,7,ILP,ttv,0.0,211
4,8,ILP,ttc,1.0,186
4,8,ILP,ttv,13.0,203
4,9,ILP,ttc,0.0,187
4,9,ILP,ttv,0.0,210
4,10,ILP,ttc,1.0,217
4,10,ILP,ttv,0.0,190
4,11,ILP,ttc,0.0,194
4,11,ILP,ttv,0.0,186
4,12,ILP,ttc,0.0,221
4,12,ILP,ttv,0.0,192
4,13,ILP,ttc,2.0,200
4,13,ILP,ttv,3.0,234
4,14,ILP,ttc,0.0,217
4,14,ILP,ttv,0.0,200
4,15,ILP,ttc,1.0,204
4,15,ILP,ttv,2.0,197
4,16,ILP,ttc,0.0,208
4,16,ILP,ttv,0.0,214
4,17,ILP,ttc,0.0,243
4,17,ILP,ttv,0.0,249
4,18,ILP,ttc,1.0,206
4,18,ILP,ttv,50.0,216
4,19,ILP,ttc,0.0,202
4,19,ILP,ttv,0.0,197
4,20,ILP,ttc,1.0,204
4,20,ILP,ttv,30.0,198
4,21,ILP,ttc,0.0,225
4,21,ILP,ttv,0.0,224
4,22,ILP,ttc,4.0,250
4,22,ILP,ttv,7.0,194
4,23,ILP,ttc,1.0,196
4,23,ILP,ttv,0.0,195
4,24,ILP,ttc,0.0,202
4,24,ILP,ttv,5.0,202
4,25,ILP,ttc,0.0,233
4,25,ILP,ttv,0.0,229
4,26,ILP,ttc,0.0,198
4,26,ILP,ttv,1.0,200
4,27,ILP,ttc,1.0,193
4,27,ILP,ttv,26.0,204
4,28,ILP,ttc,0.0,195
4,28,ILP,ttv,0.0,208
4,29,ILP,ttc,1.0,272
4,29,ILP,ttv,5.0,213
4,30,ILP,ttc,1.0,201
4,30,ILP,ttv,0.0,216
4,31,ILP,ttc,0.0,226
4,31,ILP,ttv,13.0,196
4,32,ILP,ttc,3.0,205
4,32,ILP,ttv,0.0,226
4,33,ILP,ttc,0.0,206
4,33,ILP,ttv,1.0,210
4,34,ILP,ttc,0.0,205
4,34,ILP,ttv,0.0,208
4,35,ILP,ttc,2.0,207
4,35,ILP,ttv,25.0,251
4,36,ILP,ttc,2.0,230
4,36,ILP,ttv,7.0,266
4,37,ILP,ttc,1.0,223
4,37,ILP,ttv,0.0,209
4,38,ILP,ttc,0.0,209
4,38,ILP,ttv,6.0,207
4,39,ILP,ttc,0.0,253
4,39,ILP,ttv,0.0,210
4,40,ILP,ttc,2.0,229
4,40,ILP,ttv,36.0,227
5,1,ILP,ttc,6.0,230
5,1,ILP,ttv,30.0,194
5,2,ILP,ttc,3.0,198
5,2,ILP,ttv,19.0,199
5,3,ILP,ttc,0.0,192
5,3,ILP,ttv,0.0,186
5,4,ILP,ttc,0.0,199
5,4,ILP,ttv,0.0,189
5,5,ILP,ttc,0.0,202
5,5,ILP,ttv,0.0,223
5,6,ILP,ttc,0.0,206
5,6,ILP,ttv,0.0,216
5,7,ILP,ttc,3.0,185
5,7,ILP,ttv,0.0,196
5,8,ILP,ttc,0.0,184
5,8,ILP,ttv,12.0,227
5,9,ILP,ttc,1.0,209
5,9,ILP,ttv,7.0,195
5,10,ILP,ttc,0.0,201
5,10,ILP,ttv,0.0,189
5,11,ILP,ttc,0.0,196
5,11,ILP,ttv,27.0,219
5,12,ILP,ttc,1.0,191
5,12,ILP,ttv,0.0,196
5,13,ILP,ttc,0.0,207
5,13,ILP,ttv,0.0,188
5,14,ILP,ttc,2.0,199
5,14,ILP,ttv,39.0,191
5,15,ILP,ttc,0.0,231
5,15,ILP,ttv,0.0,225
5,16,ILP,ttc,3.0,190
5,16,ILP,ttv,13.0,199
5,17,ILP,ttc,0.0,197
5,17,ILP,ttv,0.0,221
5,18,ILP,ttc,0.0,198
5,18,ILP,ttv,15.0,214
5,19,ILP,ttc,1.0,196
5,19,ILP,ttv,0.0,265
5,20,ILP,ttc,0.0,208
5,20,ILP,ttv,0.0,197
5,21,ILP,ttc,1.0,230
5,21,ILP,ttv,9.0,216
5,22,ILP,ttc,0.0,200
5,22,ILP,ttv,0.0,202
5,23,ILP,ttc,0.0,201
5,23,ILP,ttv,24.0,242
5,24,ILP,ttc,1.0,208
5,24,ILP,ttv,0.0,204
5,25,ILP,ttc,0.0,200
5,25,ILP,ttv,43.0,609
5,26,ILP,ttc,1.0,199
5,26,ILP,ttv,0.0,203
5,27,ILP,ttc,0.0,238
5,27,ILP,ttv,0.0,221
5,28,ILP,ttc,2.0,213
5,28,ILP,ttv,6.0,202
5,29,ILP,ttc,2.0,236
5,29,ILP,ttv,0.0,249
5,30,ILP,ttc,0.0,217
5,30,ILP,ttv,4.0,218
5,31,ILP,ttc,2.0,243
5,31,ILP,ttv,0.0,214
5,32,ILP,ttc,0.0,215
5,32,ILP,ttv,20.0,214
5,33,ILP,ttc,1.0,225
5,33,ILP,ttv,3.0,224
5,34,ILP,ttc,2.0,282
6,1,ILP,ttc,6.0,191
6,1,ILP,ttv,37.0,201
6,2,ILP,ttc,1.0,192
6,2,ILP,ttv,10.0,189
6,3,ILP,ttc,0.0,187
6,3,ILP,ttv,0.0,196
6,4,ILP,ttc,0.0,192
6,4,ILP,ttv,0.0,196
6,5,ILP,ttc,3.0,191
6,5,ILP,ttv,10.0,193
6,6,ILP,ttc,2.0,248
6,6,ILP,ttv,12.0,196
6,7,ILP,ttc,0.0,192
6,7,ILP,ttv,0.0,184
6,8,ILP,ttc,0.0,191
6,8,ILP,ttv,6.0,202
6,9,ILP,ttc,0.0,216
6,9,ILP,ttv,0.0,191
6,10,ILP,ttc,0.0,193
6,10,ILP,ttv,0.0,210
6,11,ILP,ttc,0.0,199
6,11,ILP,ttv,0.0,200
6,12,ILP,ttc,3.0,185
6,12,ILP,ttv,54.0,211
6,13,ILP,ttc,0.0,186
6,13,ILP,ttv,0.0,192
6,14,ILP,ttc,3.0,214
6,14,ILP,ttv,0.0,199
6,15,ILP,ttc,0.0,222
6,15,ILP,ttv,4.0,186
6,16,ILP,ttc,0.0,192
6,16,ILP,ttv,0.0,195
6,17,ILP,ttc,0.0,196
6,17,ILP,ttv,0.0,183
6,18,ILP,ttc,0.0,193
6,18,ILP,ttv,1.0,190
6,19,ILP,ttc,1.0,258
6,19,ILP,ttv,16.0,200
6,20,ILP,ttc,1.0,213
6,20,ILP,ttv,0.0,192
6,21,ILP,ttc,0.0,202
6,21,ILP,ttv,8.0,195
6,22,ILP,ttc,1.0,220
6,22,ILP,ttv,12.0,203
6,23,ILP,ttc,1.0,206
6,23,ILP,ttv,0.0,207
6,24,ILP,ttc,0.0,214
6,24,ILP,ttv,9.0,199
6,25,ILP,ttc,1.0,201
6,25,ILP,ttv,0.0,211
6,26,ILP,ttc,0.0,235
6,26,ILP,ttv,3.0,191
6,27,ILP,ttc,2.0,198
6,27,ILP,ttv,2.0,190
6,28,ILP,ttc,0.0,198
6,28,ILP,ttv,0.0,194
6,29,ILP,ttc,0.0,223
6,29,ILP,ttv,0.0,213
6,30,ILP,ttc,3.0,197
6,30,ILP,ttv,19.0,198
6,31,ILP,ttc,0.0,222
6,31,ILP,ttv,0.0,199
6,32,ILP,ttc,3.0,202
6,32,ILP,ttv,15.0,230
6,33,ILP,ttc,1.0,201
7,1,ILP,ttc,4.0,207
7,1,ILP,ttv,95.0,230
7,2,ILP,ttc,0.0,192
7,2,ILP,ttv,0.0,200
7,3,ILP,ttc,0.0,187
7,3,ILP,ttv,8.0,193
7,4,ILP,ttc,0.0,192
7,4,ILP,ttv,0.0,189
7,5,ILP,ttc,3.0,203
7,5,ILP,ttv,10.0,193
7,6,ILP,ttc,0.0,211
7,6,ILP,ttv,0.0,182
7,7,ILP,ttc,1.0,188
7,7,ILP,ttv,0.0,181
7,8,ILP,ttc,0.0,192
7,8,ILP,ttv,21.0,223
7,9,ILP,ttc,3.0,204
7,9,ILP,ttv,0.0,191
7,10,ILP,ttc,0.0,192
7,10,ILP,ttv,0.0,183
7,11,ILP,ttc,0.0,195
7,11,ILP,ttv,0.0,183
7,12,ILP,ttc,1.0,224
7,12,ILP,ttv,9.0,185
7,13,ILP,ttc,0.0,192
7,13,ILP,ttv,0.0,189
7,14,ILP,ttc,0.0,194
7,14,ILP,ttv,0.0,229
7,15,ILP,ttc,0.0,190
7,15,ILP,ttv,0.0,190
7,16,ILP,ttc,2.0,187
7,16,ILP,ttv,0.0,189
7,17,ILP,ttc,0.0,200
7,17,ILP,ttv,36.0,202
7,18,ILP,ttc,3.0,193
7,18,ILP,ttv,0.0,202
7,19,ILP,ttc,0.0,191
7,19,ILP,ttv,9.0,200
7,20,ILP,ttc,2.0,190
7,20,ILP,ttv,1.0,199
7,21,ILP,ttc,0.0,222
7,21,ILP,ttv,0.0,211
7,22,ILP,ttc,1.0,194
7,22,ILP,ttv,23.0,196
7,23,ILP,ttc,0.0,186
7,23,ILP,ttv,0.0,194
7,24,ILP,ttc,1.0,202
7,24,ILP,ttv,0.0,195
7,25,ILP,ttc,0.0,223
7,25,ILP,ttv,0.0,201
7,26,ILP,ttc,2.0,201
7,26,ILP,ttv,7.0,190
7,27,ILP,ttc,1.0,216
7,27,ILP,ttv,19.0,190
7,28,ILP,ttc,1.0,197
7,28,ILP,ttv,0.0,193
7,29,ILP,ttc,0.0,232
7,29,ILP,ttv,0.0,205
7,30,ILP,ttc,3.0,200
7,30,ILP,ttv,3.0,207
7,31,ILP,ttc,0.0,196
7,31,ILP,ttv,0.0,205
7,32,ILP,ttc,1.0,194
7,32,ILP,ttv,3.0,205
7,33,ILP,ttc,0.0,220
7,33,ILP,ttv,0.0,222
7,34,ILP,ttc,1.0,201
7,34,ILP,ttv,6.0,204
7,35,ILP,ttc,0.0,194
7,35,ILP,ttv,0.0,204
7,36,ILP,ttc,0.0,199
7,36,ILP,ttv,0.0,206
7,37,ILP,ttc,0.0,221
7,37,ILP,ttv,23.0,219
7,38,ILP,ttc,2.0,216
7,38,ILP,ttv,0.0,211
7,39,ILP,ttc,0.0,208
7,39,ILP,ttv,0.0,208
7,40,ILP,ttc,3.0,232
7,40,ILP,ttv,6.0,215
7,41,ILP,ttc,0.0,234
7,41,ILP,ttv,0.0,246
7,42,ILP,ttc,1.0,199
7,42,ILP,ttv,13.0,213
7,43,ILP,ttc,0.0,199
7,43,ILP,ttv,0.0,205
7,44,ILP,ttc,0.0,198
7,44,ILP,ttv,8.0,205
7,45,ILP,ttc,1.0,247
7,45,ILP,ttv,11.0,230
7,46,ILP,ttc,0.0,211
7,46,ILP,ttv,0.0,212
7,47,ILP,ttc,2.0,226
7,47,ILP,ttv,9.0,221
7,48,ILP,ttc,0.0,214
7,48,ILP,ttv,0.0,243
7,49,ILP,ttc,1.0,245
7,49,ILP,ttv,7.0,234
7,50,ILP,ttc,1.0,225
8,1,ILP,ttc,6.0,201
8,1,ILP,ttv,53.0,192
8,2,ILP,ttc,0.0,189
8,2,ILP,ttv,0.0,186
8,3,ILP,ttc,0.0,209
8,3,ILP,ttv,0.0,184
8,4,ILP,ttc,0.0,187
8,4,ILP,ttv,0.0,185
8,5,ILP,ttc,3.0,192
8,5,ILP,ttv,8.0,203
8,6,ILP,ttc,0.0,189
8,6,ILP,ttv,0.0,189
8,7,ILP,ttc,0.0,183
8,7,ILP,ttv,0.0,192
8,8,ILP,ttc,0.0,188
8,8,ILP,ttv,0.0,200
8,9,ILP,ttc,2.0,187
8,9,ILP,ttv,0.0,204
8,10,ILP,ttc,0.0,187
8,10,ILP,ttv,11.0,202
8,11,ILP,ttc,0.0,185
8,11,ILP,ttv,0.0,211
8,12,ILP,ttc,3.0,185
8,12,ILP,ttv,6.0,197
8,13,ILP,ttc,1.0,191
8,13,ILP,ttv,0.0,198
8,14,ILP,ttc,0.0,187
8,14,ILP,ttv,0.0,200
8,15,ILP,ttc,3.0,275
8,15,ILP,ttv,9.0,196
8,16,ILP,ttc,0.0,190
8,16,ILP,ttv,0.0,186
8,17,ILP,ttc,0.0,190
8,17,ILP,ttv,13.0,187
8,18,ILP,ttc,0.0,194
8,18,ILP,ttv,0.0,186
8,19,ILP,ttc,0.0,223
8,19,ILP,ttv,0.0,204
8,20,ILP,ttc,0.0,189
8,20,ILP,ttv,23.0,200
8,21,ILP,ttc,0.0,185
8,21,ILP,ttv,0.0,191
8,22,ILP,ttc,2.0,185
8,22,ILP,ttv,33.0,202
8,23,ILP,ttc,0.0,187
8,23,ILP,ttv,0.0,209
8,24,ILP,ttc,0.0,226
8,24,ILP,ttv,10.0,189
8,25,ILP,ttc,2.0,195
8,25,ILP,ttv,7.0,190
8,26,ILP,ttc,2.0,196
8,26,ILP,ttv,4.0,195
8,27,ILP,ttc,1.0,197
8,27,ILP,ttv,12.0,188
8,28,ILP,ttc,0.0,198
8,28,ILP,ttv,0.0,225
8,29,ILP,ttc,0.0,200
8,29,ILP,ttv,18.0,197
8,30,ILP,ttc,3.0,191
8,30,ILP,ttv,0.0,201
8,31,ILP,ttc,0.0,189
8,31,ILP,ttv,0.0,199
8,32,ILP,ttc,0.0,192
8,32,ILP,ttv,3.0,204
8,33,ILP,ttc,4.0,235
8,33,ILP,ttv,4.0,211
8,34,ILP,ttc,0.0,200
8,34,ILP,ttv,0.0,201
8,35,ILP,ttc,0.0,201
8,35,ILP,ttv,16.0,198
8,36,ILP,ttc,1.0,205
8,36,ILP,ttv,0.0,216
8,37,ILP,ttc,0.0,215
8,37,ILP,ttv,2.0,199
8,38,ILP,ttc,2.0,208
8,38,ILP,ttv,13.0,194
8,39,ILP,ttc,1.0,220
8,39,ILP,ttv,0.0,202
8,40,ILP,ttc,0.0,210
8,40,ILP,ttv,0.0,241
8,41,ILP,ttc,2.0,204
8,41,ILP,ttv,0.0,213
8,42,ILP,ttc,0.0,213
8,42,ILP,ttv,22.0,222
8,43,ILP,ttc,0.0,220
8,43,ILP,ttv,0.0,228
8,44,ILP,ttc,1.0,206
8,44,ILP,ttv,0.0,205
8,45,ILP,ttc,0.0,224
8,45,ILP,ttv,0.0,207
8,46,ILP,ttc,2.0,217
8,46,ILP,ttv,20.0,223
8,47,ILP,ttc,0.0,238
8,47,ILP,ttv,0.0,229
8,48,ILP,ttc,2.0,236
9,1,ILP,ttc,3.0,190
9,1,ILP,ttv,102.0,194
9,2,ILP,ttc,1.0,198
9,2,ILP,ttv,0.0,247
9,3,ILP,ttc,0.0,201
9,3,ILP,ttv,0.0,197
9,4,ILP,ttc,2.0,201
9,4,ILP,ttv,0.0,190
9,5,ILP,ttc,0.0,196
9,5,ILP,ttv,2.0,188
9,6,ILP,ttc,0.0,196
9,6,ILP,ttv,0.0,255
9,7,ILP,ttc,0.0,193
9,7,ILP,ttv,8.0,201
9,8,ILP,ttc,0.0,191
9,8,ILP,ttv,0.0,197
9,9,ILP,ttc,0.0,193
9,9,ILP,ttv,0.0,201
9,10,ILP,ttc,0.0,193
9,10,ILP,ttv,12.0,234
9,11,ILP,ttc,3.0,185
9,11,ILP,ttv,0.0,218
9,12,ILP,ttc,0.0,195
9,12,ILP,ttv,0.0,198
9,13,ILP,ttc,0.0,200
9,13,ILP,ttv,0.0,200
9,14,ILP,ttc,0.0,198
9,14,ILP,ttv,4.0,197
9,15,ILP,ttc,3.0,203
9,15,ILP,ttv,0.0,221
9,16,ILP,ttc,0.0,207
9,16,ILP,ttv,0.0,196
9,17,ILP,ttc,3.0,201
9,17,ILP,ttv,0.0,194
9,18,ILP,ttc,0.0,197
9,18,ILP,ttv,18.0,195
9,19,ILP,ttc,0.0,200
9,19,ILP,ttv,0.0,229
9,20,ILP,ttc,3.0,203
9,20,ILP,ttv,4.0,199
9,21,ILP,ttc,1.0,202
9,21,ILP,ttv,0.0,198
9,22,ILP,ttc,0.0,208
9,22,ILP,ttv,0.0,199
9,23,ILP,ttc,1.0,206
9,23,ILP,ttv,26.0,256
9,24,ILP,ttc,0.0,208
9,24,ILP,ttv,0.0,216
9,25,ILP,ttc,0.0,201
9,25,ILP,ttv,0.0,216
9,26,ILP,ttc,0.0,200
9,26,ILP,ttv,0.0,208
9,27,ILP,ttc,2.0,206
9,27,ILP,ttv,26.000000000000004,281
9,28,ILP,ttc,4.0,220
9,28,ILP,ttv,20.999999999999996,217
9,29,ILP,ttc,0.0,216
9,29,ILP,ttv,0.0,216
9,30,ILP,ttc,0.0,212
9,30,ILP,ttv,11.0,215
9,31,ILP,ttc,3.0,247
9,31,ILP,ttv,0.0,262
9,32,ILP,ttc,0.0,230
9,32,ILP,ttv,10.0,221
9,33,ILP,ttc,1.0,244
9,33,ILP,ttv,0.0,236
9,34,ILP,ttc,0.0,227
9,34,ILP,ttv,0.0,220
9,35,ILP,ttc,3.0,237
9,35,ILP,ttv,38.0,287
10,1,ILP,ttc,3.0,194
10,1,ILP,ttv,9.0,194
10,2,ILP,ttc,0.0,182
10,2,ILP,ttv,0.0,191
10,3,ILP,ttc,0.0,182
10,3,ILP,ttv,0.0,192
10,4,ILP,ttc,0.0,219
10,4,ILP,ttv,6.0,221
10,5,ILP,ttc,0.0,190
10,5,ILP,ttv,0.0,188
10,6,ILP,ttc,3.0,183
10,6,ILP,ttv,0.0,187
10,7,ILP,ttc,0.0,183
10,7,ILP,ttv,0.0,189
10,8,ILP,ttc,0.0,221
10,8,ILP,ttv,27.0,209
10,9,ILP,ttc,0.0,215
10,9,ILP,ttv,0.0,212
10,10,ILP,ttc,0.0,203
10,10,ILP,ttv,0.0,190
10,11,ILP,ttc,1.0,309
10,11,ILP,ttv,11.0,195
10,12,ILP,ttc,0.0,241
10,12,ILP,ttv,0.0,311
10,13,ILP,ttc,6.0,328
10,13,ILP,ttv,0.0,327
10,14,ILP,ttc,0.0,371
10,14,ILP,ttv,0.0,360
10,15,ILP,ttc,0.0,366
10,15,ILP,ttv,4.0,368
10,16,ILP,ttc,3.0,369
10,16,ILP,ttv,0.0,291
10,17,ILP,ttc,0.0,186
10,17,ILP,ttv,0.0,328
10,18,ILP,ttc,3.0,369
10,18,ILP,ttv,10.0,372
